,Unnamed: 0,No.,Comment,Label
2694,2694,2695,vasto tham_dự buff kill team fl,0
4623,4623,4624,uầy suyễn vẫy awp,0
3067,3067,3068,blast cheat team phap =]]],0
68,68,69,tranh london ac,0
4681,4681,4682,vãi cả lồn vui ve 2 tr,1
4140,4140,4141,người ta bận chồng_con ngài mãi,0
5921,5921,5922,admin sp,0
5044,5044,5045,t toàn bố thế_này:)) khóc vãi lồn,1
4193,4193,4194,458 dont pick me,0
4705,4705,4706,vãi lồn s 0 mple?,1
2555,2555,2556,thay dnp top 12,0
8038,8038,8039,pick đội_hình y_chang jdg đánh.....,0
6905,6905,6906,thần dí kinh =)),0
2988,2988,2989,suyễn: (,0
2103,2103,2104,lyly cạo lông,2
4239,4239,4240,chạm nhẹ mạng awesome,0
3654,3654,3655,hôm_nay nhạc chill.... hẹn_hò vy,0
7652,7652,7653,hồng nam_tính,0
383,383,384,map astra thầy nats cháy:)))),0
5047,5047,5048,mid win,0
2619,2619,2620,trần bình,0
1907,1907,1908,hé lô mấy cháo,0
1230,1230,1231,2019 aog. 2020 gcs. 2021 rpl. 2022 12 aog,0
189,189,190,vãi lồn scary,1
5218,5218,5219,,0
2790,2790,2791,: v đi săn,0
7544,7544,7545,g t sai,0
2720,2720,2721,"vãi lồn admin, bắn cái lồn",2
7752,7752,7753,"pick team đánh, admin băng trụ?",0
5636,5636,5637,out trình mid,0
4722,4722,4723,mid,0
6756,6756,6757,đánh toàn tướng lao,0
7205,7205,7206,tích chinh_phục,0
72,72,73,:))))) tranh lởm ác,0
3722,3722,3723,smithz =))))) đấm thằng,0
3793,3793,3794,lich su vãi cả lồn =]]]],1
6699,6699,6700,stage xịn phết,0
5489,5489,5490,admin,0
400,400,401,gambit thua f na toác:)),0
2202,2202,2203,metachi tv trẩu đi đi,2
2497,2497,2498,t newk call toits,0
988,988,989,ego hành hơi mệt =)),0
4884,4884,4885,geng đánh xúc_phạm hâm_mộ,2
3205,3205,3206,coi suyễn t flicknhanhnhathegioi ne,0
5653,5653,5654,hồi máu đéo,1
3466,3466,3467,enchant awesome,0
5607,5607,5608,game mặt căng zị,0
4347,4347,4348,sim càng_ngày_càng béo. đẹp_trai vãi lồn,2
4846,4846,4847,sủa súc_sinh,2
7681,7681,7682,"7 cỏ bóng_đá, vận_động_viên đấu_vật chuyên_nghiệp, hung_thần đập điện_thoại fan nhí, kẻ huỷ_diệt giải lạc_đà hạng 66.",0
1790,1790,1791,fl đánh v,0
971,971,972,,0
1194,1194,1195,bam,0
3338,3338,3339,"cast paris, vang",0
7107,7107,7108,eslu đi,0
2512,2512,2513,tắt gáy - ((,0
1917,1917,1918,hello thư_anh,0
4706,4706,4707,vãi lồn simple đầu tóc vãi lồn,2
7291,7291,7292,cực chill: ')),0
6211,6211,6212,gà vãi lồn,1
278,278,279,ngu,2
7477,7477,7478,tank damg kìa dm vãi lồn,1
6213,6213,6214,đấm,0
1880,1880,1881,godcruz,0
613,613,614,"drx hàn, drx valorant mấy",0
4761,4761,4762,xe đụng,0
6155,6155,6156,mày,0
843,843,844,bắn op phế,0
52,52,53,bú đá,1
5359,5359,5360,"10 câu vấp 11, diễn_tả =)))",0
4386,4386,4387,solo,0
5286,5286,5287,4 14 ngu,2
7651,7651,7652,đấm,0
364,364,365,map ot chết:))),0
4604,4604,4605,tự_dưng thi indo got talend =)),0
7893,7893,7894,hên gam se 3-0 se,0
4391,4391,4392,space,0
5737,5737,5738,đừng đánh,0
7255,7255,7256,"haha, kiếm tí cơm_cháo dí",0
3998,3998,3999,ngài dạo toàn nhạc duq,0
2609,2609,2610,tóc thằng moshi dựn ngược hài vãi,0
1202,1202,1203,! flash,0
424,424,425,xia mùa bắn mùa vả optic 2-0 t lạ na rụng tiếp,0
1941,1941,1942,học_lỏm,0
2369,2369,2370,pha max lỗi 3 thằng ripgod cht chả =))) hả,0
24,24,25,thái lọ bắn ác,0
4142,4142,4143,nya actor mas2,0
1890,1890,1891,bọc bâng,0
526,526,527,đội_ngũ blv chuyên_nghiệp 500bros media: trọng linh - lynx - tomy - sinh toxic,0
1249,1249,1250,6 bùa:)),0
6037,6037,6038,chửi,0
7833,7833,7834,game mãi đĩnh,0
2580,2580,2581,tí đạn máu toang,0
6294,6294,6295,luci ap,0
4351,4351,4352,simp bồ,0
6448,6448,6449,nhảy cụ mày,2
3555,3555,3556,g awesome,0
511,511,512,dừng 4 u23 đá sea_game,0
709,709,710,classic chuột lắm,0
2515,2515,2516,team bình vô_địch,0
1347,1347,1348,bắn lẹ mesi đá,0
3989,3989,3990,ngài off 10k8??,0
6989,6989,6990,:))),0
17,17,18,vãi lồn fnc cố_tình thua drx:)))),1
2900,2900,2901,"458 hát hồn, hồn lát",2
6820,6820,6821,se tổn lùi,2
3292,3292,3293,"buff dmg wr bắn hả, ok",0
5509,5509,5510,mid đi,0
6567,6567,6568,tao ama,0
6391,6391,6392,mid,0
2758,2758,2759,xinh,0
3725,3725,3726,leo nổi vent:)),0
6749,6749,6750,pick sp,0
7411,7411,7412,hot chuyển_nhượng vcs,0
2978,2978,2979,ẩn_sĩ lò_xo đi,0
902,902,903,đẹp ta,0
6178,6178,6179,meta,0
2094,2094,2095,bắn trốn top nhảy cắn,0
4839,4839,4840,outplay out trình,0
5513,5513,5514,cm,1
1239,1239,1240,3 phát trúng kinh,0
5156,5156,5157,nhường mid,0
3031,3031,3032,bash lord,0
591,591,592,đứa bố_mẹ cấm cúp học,0
3608,3608,3609,hát ngang cuawesome,2
5697,5697,5698,flash q chạy,0
1138,1138,1139,ngài said team l:)),2
4939,4939,4940,cháu nội zeus đánh cháu ngoại zeus,0
6139,6139,6140,tuyệt_vời,0
7904,7904,7905,khùng hả,1
5854,5854,5855,"anh em dong the nhi, ma deo them like",0
5146,5146,5147,nha,0
4866,4866,4867,ani đéo flash,1
2225,2225,2226,"nảy bảo hq bắn gà hứa kiểu đồ.ủa người ta địa diện việt nam hứa cố đem vinh_quang lẽ thắng nổi, thua. phát_ngôn suy_nghĩ",0
4541,4541,4542,tiếng gọi hoang_dã,0
7881,7881,7882,suất hàn trung mấy khu_vực 1 slot,0
1371,1371,1372,bảng pe flash,0
4297,4297,4298,chậm anh em??,0
470,470,471,miễn bàn,0
1238,1238,1239,3 mid,0
5497,5497,5498,bắn đau vãi,0
1255,1255,1256,9k like gỡi bơm keo lun = ((,0
6710,6710,6711,top,0
2698,2698,2699,tk trình ngon bắn,0
6469,6469,6470,rồng như cặc,0
7548,7548,7549,2 team đánh rank? đánh giao_tranh lung_tung,0
6758,6758,6759,súc_vật sủa,1
354,354,355,derke đi,0
3880,3880,3881,mds cháy to thếawesome,0
8078,8078,8079,faker cầm mấy tù vãi lồn thời cầm carry giải,1
4200,4200,4201,pick 2 thằng mid,0
275,275,276,hiếu bù khu bảy đi anh_hiếu,2
3251,3251,3252,cơ_trưởng cháy:)),0
5165,5165,5166,kháng phép đi top,0
1727,1727,1728,cdf nát cứu,0
2695,2695,2696,vastomundo mạng yếu hả??,0
6346,6346,6347,đánh đi thua,0
5881,5881,5882,rừng ngu,2
2893,2893,2894,4 agi,0
6300,6300,6301,lo,0
7153,7153,7154,xương nguyên: v,0
3005,3005,3006,axe,0
3329,3329,3330,cypher hack cam,0
3591,3591,3592,h conf satanic,0
974,974,975,horizon quáyougothis,0
767,767,768,đấy,0
5604,5604,5605,né,0
5961,5961,5962,dansh,0
4648,4648,4649,valođần,2
3510,3510,3511,flying scoutman,0
7621,7621,7622,"chất tướng psg đấy, thua out trình vãi lồn",0
6403,6403,6404,2 bố,0
1961,1961,1962,hq hq bớt cào phím. mai lo se m đi,0
2203,2203,2204,mganga cấu màu,0
2645,2645,2646,vả,0
829,829,830,chôn khẩu op,0
1538,1538,1539,anh_em top 12 nài chứg kiến khắc huy hoàg nè,0
6243,6243,6244,cầm 2k tiền kêu,0
6725,6725,6726,khai_thác ys admin,0
3411,3411,3412,đỉnh,0
873,873,874,dislike anh em oi bat be?,0
6625,6625,6626,gwp,0
3843,3843,3844,mạng chó đổi mạng awesome,2
2216,2216,2217,nách hơi thâm nhể,1
1783,1783,1784,fish vãi,1
1293,1293,1294,toxic?,0
7879,7879,7880,2 trụ mid,0
2005,2005,2006,bật bac,0
761,761,762,3 súng ngon,0
4452,4452,4453,team nghiện awesome,0
6726,6726,6727,2.10 2.7,0
3666,3666,3667,i; m killer bro awesome,0
7574,7574,7575,ẩu,0
3008,3008,3009,bait rp gio def,0
5235,5235,5236,đánh kém vãi lồn,1
1420,1420,1421,blv cặc,2
1361,1361,1362,bắn gà bảo non,1
2364,2364,2365,pe chết hả a3,0
7979,7979,7980,đánh tutu th,0
8065,8065,8066,fakep bán_độ,0
2977,2977,2978,gà tí,0
1660,1660,1661,đánh vãi cặc gáy,1
4698,4698,4699,vãi lồn đẩy,1
4610,4610,4611,tuần giải anh em dalas,0
7278,7278,7279,đánh game sylas nưa đi coi,0
4779,4779,4780,zeus tàu,0
7968,7968,7969,jinx skin mọi người,0
6794,6794,6795,cíu: v,0
3846,3846,3847,mạnh_dạn dự_đoán zywo lật xe,0
3429,3429,3430,dota 11k lạ awesome,0
1112,1112,1113,ego thua mấy thg lâu_nhâu. ngu,2
2185,2185,2186,mc vấp cỏ,0
7813,7813,7814,3 gà gọi levi nhả 1 ván thể_diện toàn đội trận chung_kết.. 3 gà tiền,0
931,931,932,100k vị,0
7524,7524,7525,se vé đi mỹ_tho,0
187,187,188,vãi lồn khui lỗi sai btc =))),1
1588,1588,1589,cố việt nam,0
7869,7869,7870,dia ham cúp,0
7256,7256,7257,bẻ_lái đấy:),0
4768,4768,4769,hát anh em,0
4797,4797,4798,mấy chó gank cặc,2
4580,4580,4581,trận mc vy? t bet,0
7202,7202,7203,trận đánh lee 2-3,0
3644,3644,3645,hổ carry lun,0
3373,3373,3374,showmatch anh em,0
2339,2339,2340,im lok fake real,0
2761,2761,2762,xong fl,0
7262,7262,7263,kéo_lại pha gank mid đi kìa,0
3458,3458,3459,v dalas,0
3771,3771,3772,damage đi,0
1053,1053,1054,hai chamber một_trời_một_vực:))),0
5252,5252,5253,kĩ_năng,0
6657,6657,6658,nhường,0
5023,5023,5024,"bá điền? mù, tầm, đói, đầu_bếp, khát,. bá điền 1 fan,. kênh chat chửi bá điền.",2
2963,2963,2964,am bố ngài awesome,0
3677,3677,3678,jackz ác,0
4912,4912,4913,gân đàm bố r7,0
2738,2738,2739,vua thế_giới evos sẻ trở_lại,0
2015,2015,2016,"đánh giải trình thách đấu, đánh all tướng, khả_năng team work kiểm_soát!",0
1948,1948,1949,hôm_nay trận cuois hả ta,0
1137,1137,1138,me vãi lồn,1
2290,2290,2291,coi,0
2887,2887,2888,360 no scope,0
5332,5332,5333,tao tiền net,0
5094,5094,5095,ngài on sofm,0
241,241,242,ao chinh vãi lồn,1
3787,3787,3788,skadi am ulti đau,0
4826,4826,4827,diễn_viên hài,0
6412,6412,6413,thằng lux bắt,0
3477,3477,3478,es múa awesome,0
5162,5162,5163,đánh thằng lee,0
3561,3561,3562,giải_trí vkl,1
7189,7189,7190,đồng_tiền: v,0
1261,1261,1262,admin,0
3134,3134,3135,cặp đôi down rank,0
3098,3098,3099,bựa vãi lồn:)),1
3028,3028,3029,báo silver,0
1412,1412,1413,bình unti vô tường,0
5197,5197,5198,m admin ngu,2
1163,1163,1164,tự_nhiên choke v tr,0
1253,1253,1254,8 trận nổi 5 kill,0
1409,1409,1410,binh tinh sgp,0
3789,3789,3790,van ulti?,0
3538,3538,3539,game bet,0
3964,3964,3965,ngài 3 mũi_tên đỏ géc vui ta awesome,0
3702,3702,3703,kenys > s1mple:)),0
5574,5574,5575,khóc thay,0
2796,2796,2797,"""khán_giả"":)))",0
4913,4913,4914,toàn nhân_tố trẻ kn hơi yếu mặt tâm_lý: v,0
648,648,649,bay roi thi lam con cặc gi` cung dung 😆,1
6167,6167,6168,kịp bắn thg,0
5545,5545,5546,tp 10 máu,0
4267,4267,4268,rp 458 awesome,0
1286,1286,1287,server bit,0
3184,3184,3185,tội mấy đồng_đội ngài win ban_ngày =)))),0
7511,7511,7512,gam đi đường gà,0
3408,3408,3409,đi magnus?,0
6186,6186,6187,xe,0
5738,5738,5739,tao chết,0
2260,2260,2261,nghệ ngão bồn lình,2
1911,1911,1912,heavy heavy heavy heavy,0
1587,1587,1588,cố việt_nam,0
1147,1147,1148,tep riu,0
3371,3371,3372,đau họng =)),0
4238,4238,4239,bia hải xồm chầu đi anh em,0
1423,1423,1424,blv t cười chết,0
1062,1062,1063,th 2-0,0
339,339,340,gáy,0
6226,6226,6227,ừm đr,0
3745,3745,3746,kỹ_thuật_viên fan astraliet,0
5748,5748,5749,lồn da,1
8066,8066,8067,chiệu hồy quỷ vương,0
721,721,722,kênh chính_thức,0
5889,5889,5890,bò,0
941,941,942,mấy sofm levi like,0
5479,5479,5480,giết sp,0
7429,7429,7430,ván qiana đi pro,0
1684,1684,1685,dang 3-0. xiu 3-5,0
3569,3569,3570,giọng l đấy,1
6272,6272,6273,mày lao,0
2134,2134,2135,mai se vô vui,0
6801,6801,6802,lũ xúc vật se đánh ngu đòi đi msi,0
4040,4040,4041,ngai re tien the,0
3748,3748,3749,lai choi da roi,0
4373,4373,4374,slot tình_thương s1mple,0
5536,5536,5537,bai,0
216,216,217,dm 9-4 =)),1
6892,6892,6893,nqu vãi lồn =)),1
4665,4665,4666,vãi cặc,1
2792,2792,2793,! quocthaiak cập_nhật mr giùm,0
7366,7366,7367,thuê n rank bk: v,0
321,321,322,đồ vô_tri,1
4513,4513,4514,g off mấy,0
6741,6741,6742,hell elo,0
1612,1612,1613,"5,5",0
7719,7719,7720,doran 369,0
3554,3554,3555,g 2 mid,0
6579,6579,6580,tao đánh đấy,0
3756,3756,3757,làm_ơn,0
6138,6138,6139,solo kayle lv 1,0
2933,2933,2934,agiư,0
1233,1233,1234,3 2 đẹp_trai,0
7616,7616,7617,"chuyên_môn, chất giọng. m ảnh_hưởng trải_nghiệm bá điền. tự_trọng dừng",2
792,792,793,2k1 ma keu gia:)),0
1762,1762,1763,evos khu dân_cư,0
2528,2528,2529,th vote mất_dạy,2
2268,2268,2269,nhạc,0
8030,8030,8031,chảy chết,0
3347,3347,3348,đánh căng vãi lồn,1
5577,5577,5578,tao bắt lẻ mày,0
7890,7890,7891,thua nín,0
977,977,978,gửi link áo,0
4891,4891,4892,đọc bảng xếp_hạng xong. thề chán vãi nhái,1
6102,6102,6103,đánh thua gam,0
2444,2444,2445,heavy giải_tán,0
2226,2226,2227,nảy píc tara,0
5020,5020,5021,khán_giả ồn,0
6074,6074,6075,quê =))),0
3065,3065,3066,blame nyx,0
2508,2508,2509,tao evos evos leo tháp cố:)),0
5594,5594,5595,đụ mẹ mày mid,2
7174,7174,7175,tuần lương to: v,0
4057,4057,4058,ngài 3 mũi_tên xanh awesome,0
174,174,175,cast làm_ơn cast nhiệt 1 tý. cast 1 nhịp khó_chịu vãi cả lồn,1
2915,2915,2916,icex3 ngài cân,0
1309,1309,1310,anti thái,0
4474,4474,4475,thằng đấy?????,0
1637,1637,1638,mấy chục nghìn đô,0
6506,6506,6507,open bot,0
4931,4931,4932,moá tank,1
4450,4450,4451,team ngài coi,0
6704,6704,6705,mày tao vabng,0
4268,4268,4269,rp ngài awesome,0
123,123,124,lgbt quần ác,0
5237,5237,5238,đồ sai,0
6888,6888,6889,ló chán:)),0
1145,1145,1146,đức đào gay vãi cặc,2
6358,6358,6359,nhà_tài_trợ,0
2500,2500,2501,tà thần luon,0
6591,6591,6592,kìa,0
2856,2856,2857,2,0
4854,4854,4855,ks lồn,2
1348,1348,1349,bắn lẹ đi tr,0
252,252,253,! botngu,2
7600,7600,7601,cáp hói mẹ,0
2451,2451,2452,moi,0
2867,2867,2868,2 triệu con cặc town,1
3398,3398,3399,đi,0
6501,6501,6502,,0
3921,3921,3922,"5 'đứng afk, auto win...",0
3343,3343,3344,đạn ma,0
6578,6578,6579,ward tao,0
4899,4899,4900,chán ỉa,1
2684,2684,2685,văn_minh!,0
5744,5744,5745,tấu hài mọi người 7 quạo hã,0
2058,2058,2059,đi,0
2877,2877,2878,20p medu đồ v,0
2102,2102,2103,lyly quang hải trinh,2
1223,1223,1224,17 nerf flo,0
1031,1031,1032,coi nốt trận ngủ mai đi học,0
6087,6087,6088,yone,0
6498,6498,6499,tao lạy mày,0
6284,6284,6285,mày ôm mid fam,0
4098,4098,4099,"nhảy omni đấm, massage awesome",0
5086,5086,5087,,0
3613,3613,3614,hater awesome,0
642,642,643,ban tu ví dụ:)),1
5002,5002,5003,chuyên_nghiệp:)),0
5692,5692,5693,cua,0
4301,4301,4302,hôm_nay thi đích vây mọi người?,0
7182,7182,7183,"đẩy like anh_em, game time",0
3369,3369,3370,dao,0
3535,3535,3536,game tỉ_lệ ngọng nha fanboi,0
6296,6296,6297,,0
4896,4896,4897,ngài bá đần bú đá anh em thất_vọng câu:)),2
7009,7009,7010,vailon,1
1304,1304,1305,đỏ đỏ,0
3495,3495,3496,farm,0
1990,1990,1991,trận 10 kill,0
6328,6328,6329,skinm blitzcrank cấm,0
3772,3772,3773,len damage di ngai,0
5680,5680,5681,vãi fl,1
2240,2240,2241,nero vô_địch,0
5868,5868,5869,địt con_mẹ thằng chó,2
797,797,798,đi,0
5789,5789,5790,tắt chat,0
2467,2467,2468,sbtc đội v,0
561,561,562,"drama sống, làm_ơn đừng bôi_nhọ nồi drama:)))",0
7509,7509,7510,gam +7.5 cầu_may anh em,0
2524,2524,2525,tel tù vãi lồn,1
2764,2764,2765,kiur,0
3222,3222,3223,cái lồn má tha...,1
1965,1965,1966,hq kĩ lục 8 ván 0 kill,0
2857,2857,2858,2 chó đổi 4,2
2466,2466,2467,sbtc đổi thành_đội tuyển,0
2824,2824,2825,103 4 agi: v,0
4947,4947,4948,gà tg geng sợ,0
1543,1543,1544,chúc sgp thua,0
6846,6846,6847,đánh mù mắt,0
4550,4550,4551,timber thổi lửa,0
3010,3010,3011,balanar awesome,0
3565,3565,3566,giật_mình,0
1185,1185,1186,freedom co op,0
6730,6730,6731,mày gà tao,2
5115,5115,5116,thằng lồn ju tao_bảo,2
5264,5264,5265,mặt bin dorter mondor,0
3241,3241,3242,lotus bấm,0
5024,5024,5025,2 th bình_luận dở,2
7779,7779,7780,thả tiếp lồn mẹ,1
28,28,29,phật online:)) chán:)),2
5647,5647,5648,xe nổ tung,0
3627,3627,3628,here we go bois!,0
5500,5500,5501,mute,0
3447,3447,3448,đứng farm?,0
381,381,382,skye thời: v,2
5992,5992,5993,q trúng lồn,1
6714,6714,6715,duma thằng top đéo đánh,1
1171,1171,1172,ném ahahaha,0
911,911,912,tranh led hả,0
4775,4775,4776,xong trận sủi con mẹ nó rồi gỡ awesome,0
3982,3982,3983,ngài 3ra hợp_nhất dota lucky awesome,0
7641,7641,7642,gen thua,0
4023,4023,4024,ngài dmg đấm chết cụ tụi burn mana ngài lun thfi sống awesome,1
7624,7624,7625,"bảng gam cố, đi hy_vọng: (",0
7388,7388,7389,hôm_qua coi ngài_ren coach cười ẻ,0
2222,2222,2223,game mọi người,0
5387,5387,5388,tốp ngu vãi lồn,2
5195,5195,5196,se đánh đánh lồn,2
6627,6627,6628,se chừng đánh anh_em,0
2707,2707,2708,vgm? cuốn_gói hả,0
4930,4930,4931,"t bl kiểu vui, mấy thằng chê não nếp nhăn =))",0
1669,1669,1670,,0
1436,1436,1437,bọn chửi việt nam thái bọn hc tiếng việt đấy,2
4863,4863,4864,râu nhí ngu,2
6150,6150,6151,fake,0
5784,5784,5785,xíu mua váy,0
1250,1250,1251,6 game,0
7383,7383,7384,đần? đb,1
4194,4194,4195,thi tăng_tốc rank 100 triệu hả ngài awesome,0
3320,3320,3321,cười vãi cả lồn:)),1
788,788,789,nivera trẻ;)),0
6249,6249,6250,3r,0
1719,1719,1720,view,0
4852,4852,4853,team ngu vjk,1
951,951,952,clip ireking đi_lộc,0
4857,4857,4858,vãi lồn waiting room cống ngầm,2
118,118,119,đá ngon không_lộc,0
206,206,207,yêu valorant ghét valorant,0
6256,6256,6257,sp,0
6672,6672,6673,cù_lao time,0
1929,1929,1930,hev bắn thăng_hạng v ta:)),0
4400,4400,4401,súc miệng - 40 con mẹ nó rồi,1
4923,4923,4924,", ban mấy đứa đấy đi, thời_sự 17h30 vtv1",0
6163,6163,6164,nè,0
6570,6570,6571,se ngu lồn,2
4838,4838,4839,nhật đánh mấy thằng se,0
2018,2018,2019,,0
1417,1417,1418,bloody fl,0
5502,5502,5503,,0
2055,2055,2056,nak,0
7138,7138,7139,blox fruit đi,0
4937,4937,4938,già ngon,0
3232,3232,3233,,0
2399,2399,2400,purgatory,0
3718,3718,3719,giet:)),0
5166,5166,5167,bắt tao,0
6778,6778,6779,vui anh em căng_thẳng,0
4519,4519,4520,thơm,0
4054,4054,4055,ngài tra_tấn mẹ ngài?,2
5430,5430,5431,atrox xe_lăn fam lính,0
1574,1574,1575,cố hq,0
7634,7634,7635,mc già vãi lồn,2
4546,4546,4547,vy awesome,0
5483,5483,5484,sp,0
3365,3365,3366,dạo covy,0
5060,5060,5061,chết,0
7771,7771,7772,cấm ngộ. 2-0 đánh,0
7782,7782,7783,nhả wk địt con_mẹ,1
1241,1241,1242,3 trận chấp 5 đi,0
1400,1400,1401,bình live top 1 zuka,0
3195,3195,3196,cỡ khứa misa thời đĩnh,0
7716,7716,7717,bảo chung_kết:),0
6111,6111,6112,đánh ff con_mẹ mày đi,2
4295,4295,4296,awesome,0
4518,4518,4519,thoidaimoi,0
5122,5122,5123,stun tao,0
2989,2989,2990,,0
8000,8000,8001,gáy ác đạn dị,0
1418,1418,1419,bloody team,0
2607,2607,2608,tóc moshi choáy,0
735,735,736,châu_âu đống,0
2076,2076,2077,đồ kệ người ta miễn thắng toàn rank cao_thủ rách tinh_anh dạy người ta,1
7132,7132,7133,tưởng thê,0
6856,6856,6857,choi nhu cai dac cau,1
2581,2581,2582,tí fl kĩ_năng evos vãi cả lồn,1
2733,2733,2734,vòng bảng bắn off,0
3092,3092,3093,bs lùa,0
7199,7199,7200,bê vãi lồn,1
598,598,599,giải giải mọi người,0
575,575,576,"việt nam bố mẹ game, đầu_tư lắm",0
491,491,492,bắn chết yếu toàn dink,0
4443,4443,4444,team nhân tố gánh team,0
1500,1500,1501,chả thua sát quỷ đoàn toàn pick tương tủ bình thả zuka thổi,0
3855,3855,3856,massage,0
3947,3947,3948,1 tạ,0
7249,7249,7250,cỏ vãi lồn,1
2542,2542,2543,thane meo khen,0
3453,3453,3454,quy_trình masage awesome,0
1765,1765,1766,face-purple-crying,0
3081,3081,3082,bo3 bo5 anh em,0
1894,1894,1895,,0
6466,6466,6467,yagao chill chill dưỡng già đi msi:)))),0
4506,4506,4507,thò đầu check,0
8041,8041,8042,mấy cháu anti khóc đi,0
6314,6314,6315,tốc,0
2875,2875,2876,2023 medu,0
5959,5959,5960,bọn mày,0
3893,3893,3894,medu free awesome,0
5045,5045,5046,mid gánh team,0
7108,7108,7109,phê,1
4659,4659,4660,mồm -44:)),0
777,777,778,ais,0
6584,6584,6585,end,0
4445,4445,4446,team con mẹ nó rồi re,1
7270,7270,7271,lốc delay,0
270,270,271,"😔 híu ngu tiếng coi, tội dà ghê",2
3602,3602,3603,haif vãi lồn,1
7483,7483,7484,lpl nhàn,0
3426,3426,3427,dòi sỉ_nhục,0
5469,5469,5470,xin_lỗi top nha,0
6287,6287,6288,xanh ngu vãi lồn,1
1085,1085,1086,ngài,0
6025,6025,6026,tự_nhiên tao mày ping tao,0
4365,4365,4366,slark ngài ăn_chay nha anh_em,0
620,620,621,mấy trung quốc,0
4763,4763,4764,stream cười điênawesome,0
458,458,459,fnc đội_hình bro,0
4211,4211,4212,pro player anh em,0
4924,4924,4925,trẽ trâu:)),1
5205,5205,5206,mắc lồn ff,1
5997,5997,5998,đi,0
2096,2096,2097,lụm thèn darkol đi,0
3775,3775,3776,eos xong blodthorn bkb tầm ngài: v,0
5480,5480,5481,bắn tao,0
6995,6995,6996,đau_lòng,0
2184,2184,2185,mc phòng cách_âm mấy thằng tuyển_thủ,0
